TEMPO;FO
0;86257
5;77738
10;75656
15;75656
20;75656
25;74428
30;73914
35;73914
40;73914
45;73914
50;73914
55;73914
60;73914
65;73914
70;73914
75;73914
80;73914
85;73914
90;73914
95;73914
100;73914
105;73914
110;73914
115;73914
120;73914
125;73914
130;73914
135;73914
140;73914
145;73914
150;73914
155;73914
160;73914
165;73914
170;73914
175;73914
180;73914
185;73914
190;73914
195;73914
200;73914
205;73914
210;73914
215;73914
220;73914
225;73914
230;73914
235;73914
240;73914
245;73914
250;73914
255;73914
260;73914
265;73914
270;73914
275;73914
280;73914
285;73914
290;73914
295;73914
300;73914
