TEMPO;FO
0;90256
5;73659
10;73659
15;73659
20;73659
25;73659
30;73659
35;73659
40;73659
45;73659
50;73659
55;73659
60;73659
65;73659
70;73659
75;73659
80;73659
85;73659
90;73659
95;73659
100;73659
105;73659
110;73659
115;73659
120;73659
125;73659
130;73659
135;73659
140;73659
145;73659
150;73659
155;73659
160;73659
165;73659
170;73659
175;73659
180;73659
185;73659
190;73659
195;73659
200;73659
205;73659
210;73659
215;73659
220;73659
225;73659
230;73659
235;73659
240;73659
245;73659
250;73659
255;73659
260;73659
265;73659
270;73659
275;73659
280;73659
285;73659
290;73659
295;73659
300;73659
