TEMPO;FO
0;104121
5;90446
10;90390
15;89503
20;89503
25;89043
30;89043
35;89043
40;89043
45;89014
50;89014
55;89014
60;89014
65;89014
70;89014
75;89014
80;89014
85;89014
90;89014
95;89014
100;89014
105;89014
110;89014
115;89014
120;89014
125;89014
130;89014
135;89014
140;87926
145;87926
150;87926
155;87926
160;87926
165;87926
170;87926
175;87926
180;87926
185;87926
190;87926
195;87926
200;87926
205;87926
210;87926
215;87926
220;87926
225;87926
230;87926
235;87926
240;87926
245;87926
250;87926
255;87926
260;87926
265;87926
270;87926
275;87926
280;87926
285;87926
290;87926
295;87926
300;87926
