TEMPO;FO
0;153478
5;142629
10;142629
15;141985
20;138586
25;138570
30;138406
35;138406
40;138346
45;138346
50;138346
55;138346
60;138346
65;138346
70;136855
75;136855
80;136855
85;136855
90;136855
95;136855
100;136855
105;136855
110;136855
115;136855
120;136855
125;136855
130;136855
135;136855
140;136855
145;136855
150;136855
155;136855
160;136855
165;136855
170;136855
175;136855
180;136855
185;136855
190;136855
195;136855
200;136855
205;136855
210;136855
215;136855
220;136855
225;136855
230;136855
235;136855
240;136855
245;136855
250;136855
255;136855
260;136855
265;136855
270;136855
275;136855
280;136855
285;136855
290;136855
295;136855
300;136855
