TEMPO;FO
0;91362
5;83064
10;80763
15;78936
20;76754
25;76135
30;76135
35;76043
40;76043
45;76043
50;76043
55;76043
60;76043
65;76043
70;76043
75;76043
80;76043
85;76043
90;76043
95;76043
100;76043
105;76043
110;76043
115;76043
120;76043
125;76043
130;76043
135;76043
140;76043
145;76043
150;76043
155;76043
160;76043
165;76043
170;76043
175;76043
180;76043
185;76043
190;76043
195;76043
200;76043
205;76043
210;76043
215;76043
220;76043
225;76043
230;76043
235;76043
240;76043
245;76043
250;76043
255;76043
260;76043
265;76043
270;76043
275;76043
280;76043
285;76043
290;76043
295;76043
300;76043
