TEMPO;FO
0;94620
5;82995
10;81791
15;81791
20;79900
25;79900
30;79900
35;79900
40;79900
45;79900
50;79900
55;79900
60;79900
65;79900
70;79900
75;79900
80;79900
85;79900
90;79900
95;79900
100;79900
105;79900
110;79900
115;79900
120;79900
125;79900
130;79900
135;79900
140;79900
145;79900
150;79900
155;79900
160;79900
165;79900
170;79900
175;79900
180;79900
185;79900
190;79900
195;79900
200;79900
205;79900
210;79900
215;79900
220;79900
225;79900
230;79900
235;79900
240;79900
245;79900
250;79900
255;79900
260;79900
265;79900
270;79900
275;79900
280;79900
285;79900
290;79900
295;79900
300;79900
