TEMPO;FO
0;154993
5;135313
10;135313
15;135313
20;135313
25;135313
30;135313
35;135252
40;135220
45;135220
50;135220
55;135220
60;135220
65;135220
70;135220
75;135220
80;135220
85;135220
90;135220
95;135220
100;135220
105;135220
110;135220
115;135220
120;135220
125;135220
130;135220
135;135220
140;135220
145;135220
150;135220
155;135220
160;135220
165;135220
170;135220
175;135220
180;135220
185;135220
190;135220
195;135220
200;135220
205;135220
210;135220
215;135220
220;135220
225;135220
230;135220
235;135220
240;135220
245;135220
250;135220
255;135220
260;135220
265;135220
270;135220
275;135220
280;135220
285;135220
290;135220
295;135220
300;135220
