TEMPO;FO
0;107512
5;99649
10;94865
15;94865
20;92983
25;91386
30;91193
35;91193
40;91193
45;91193
50;91193
55;91193
60;90410
65;90410
70;90410
75;90410
80;90410
85;90382
90;90239
95;90239
100;90239
105;90239
110;90239
115;90239
120;90239
125;90239
130;90239
135;90239
140;90239
145;90239
150;90239
155;90239
160;90239
165;90239
170;90239
175;90239
180;90239
185;90239
190;90239
195;90239
200;90239
205;90239
210;90239
215;90239
220;90239
225;90239
230;90239
235;90239
240;90239
245;90239
250;90239
255;90239
260;90239
265;90239
270;90239
275;90239
280;90239
285;90239
290;90239
295;90239
300;90239
