TEMPO;FO
0;94991
5;75162
10;74499
15;74499
20;74499
25;74499
30;74499
35;74499
40;74499
45;74499
50;74499
55;74499
60;74499
65;74499
70;74499
75;74499
80;74499
85;74499
90;74499
95;74499
100;74499
105;74499
110;74499
115;74499
120;74499
125;74499
130;74499
135;74499
140;74499
145;74499
150;74499
155;74499
160;74499
165;74499
170;74499
175;74499
180;74499
185;74499
190;74499
195;74499
200;74499
205;74499
210;74499
215;74499
220;74499
225;74499
230;74499
235;74499
240;74499
245;74499
250;74499
255;74499
260;74499
265;74499
270;74499
275;74499
280;74499
285;74499
290;74499
295;74499
300;74499
