TEMPO;FO
0;109086
5;86880
10;85632
15;85632
20;85632
25;85632
30;85632
35;85632
40;85632
45;85632
50;85632
55;85632
60;85632
65;85632
70;85632
75;85632
80;85632
85;85632
90;85632
95;85632
100;85632
105;85632
110;85632
115;85632
120;85632
125;85632
130;85632
135;85632
140;85632
145;85632
150;85632
155;85632
160;85632
165;85632
170;85632
175;85632
180;85632
185;85595
190;85595
195;85595
200;85595
205;85595
210;85595
215;85595
220;85595
225;85595
230;85595
235;84957
240;84957
245;84957
250;84957
255;84957
260;84957
265;84692
270;84692
275;84692
280;84692
285;84692
290;84692
295;84692
300;84692
