TEMPO;FO
0;109733
5;91166
10;86707
15;86707
20;86707
25;86707
30;86707
35;86707
40;86707
45;85243
50;85243
55;85243
60;85243
65;85243
70;85243
75;85243
80;85243
85;85243
90;85243
95;85243
100;85243
105;85243
110;85243
115;85243
120;85243
125;85243
130;85243
135;85243
140;85243
145;85243
150;85243
155;85243
160;85243
165;85243
170;85243
175;85243
180;85243
185;85243
190;85243
195;85243
200;85243
205;85243
210;85243
215;85243
220;85243
225;85243
230;85243
235;85243
240;85243
245;85243
250;85243
255;85243
260;85243
265;85243
270;85243
275;85243
280;85243
285;85243
290;85243
295;85243
300;85243
