TEMPO;FO
0;102790
5;87597
10;86984
15;86984
20;86984
25;86984
30;86984
35;86984
40;86984
45;86984
50;86622
55;86622
60;86622
65;86622
70;86622
75;86622
80;86622
85;86622
90;86622
95;86622
100;86622
105;86622
110;86622
115;86622
120;86622
125;86622
130;86622
135;86622
140;86326
145;86326
150;86026
155;86026
160;86026
165;86026
170;86026
175;86026
180;86026
185;86026
190;86026
195;86026
200;86026
205;86026
210;86026
215;86026
220;86026
225;86026
230;86026
235;86026
240;86026
245;86026
250;86026
255;86026
260;86026
265;86026
270;86026
275;86026
280;86026
285;86026
290;86026
295;86026
300;86026
