TEMPO;FO
0;92387
5;82777
10;82592
15;79709
20;79586
25;79586
30;79586
35;79586
40;79586
45;79586
50;79586
55;79586
60;79586
65;79586
70;79586
75;79586
80;79586
85;79586
90;79586
95;79586
100;79586
105;79586
110;79586
115;79586
120;79586
125;79586
130;79586
135;79586
140;79586
145;79586
150;79586
155;79586
160;79586
165;76737
170;73911
175;73879
180;73879
185;73879
190;73879
195;73879
200;73879
205;73879
210;73879
215;73879
220;73879
225;73879
230;73879
235;73879
240;73879
245;73879
250;73879
255;73879
260;73879
265;73879
270;73879
275;73879
280;73879
285;73879
290;73879
295;73879
300;73879
