TEMPO;FO
0;104932
5;94666
10;90551
15;86346
20;86346
25;86346
30;86346
35;86346
40;86346
45;86346
50;86346
55;86346
60;86346
65;86346
70;86346
75;86346
80;86346
85;86346
90;86346
95;86346
100;86346
105;86346
110;86346
115;86346
120;86346
125;86346
130;86346
135;86346
140;86346
145;86346
150;86346
155;86346
160;86346
165;86346
170;86346
175;86346
180;86346
185;86346
190;86346
195;86346
200;86346
205;86346
210;86346
215;86346
220;86346
225;86346
230;86346
235;86346
240;86346
245;86346
250;86346
255;86346
260;86346
265;86346
270;86346
275;86346
280;86346
285;86346
290;86346
295;86346
300;86346
