TEMPO;FO
0;103168
5;94080
10;93869
15;91116
20;89598
25;89507
30;89507
35;89507
40;89164
45;89136
50;89136
55;89136
60;86774
65;85130
70;85130
75;85130
80;85130
85;85130
90;85130
95;85130
100;85130
105;85130
110;85130
115;85130
120;85130
125;85130
130;85130
135;85130
140;85130
145;85130
150;85130
155;85130
160;85130
165;85130
170;85130
175;85130
180;85130
185;85130
190;85130
195;85130
200;85130
205;85130
210;85130
215;85130
220;85130
225;85130
230;85130
235;85130
240;85130
245;85130
250;85130
255;85130
260;85130
265;85130
270;85130
275;85130
280;85130
285;85130
290;85130
295;85130
300;85130
