TEMPO;FO
0;94787
5;74891
10;74891
15;74891
20;74891
25;74694
30;74694
35;74694
40;74694
45;74694
50;74694
55;74694
60;74694
65;74694
70;74694
75;74694
80;74694
85;74694
90;74694
95;74694
100;74694
105;74694
110;74694
115;74694
120;74694
125;74694
130;74694
135;74694
140;74694
145;74694
150;74694
155;74694
160;74694
165;74694
170;74694
175;74694
180;74694
185;74694
190;74694
195;74694
200;74694
205;74694
210;74694
215;74694
220;74694
225;74694
230;74694
235;74694
240;74694
245;74694
250;74694
255;74694
260;74694
265;74694
270;74694
275;74694
280;74694
285;74694
290;74694
295;74694
300;74694
