TEMPO;FO
0;97015
5;93395
10;90631
15;90631
20;90631
25;90516
30;90516
35;89744
40;89349
45;89306
50;89306
55;89306
60;89306
65;89306
70;89306
75;89306
80;89306
85;89306
90;89306
95;89306
100;89306
105;89306
110;89306
115;89306
120;89306
125;89306
130;89306
135;89306
140;89306
145;89306
150;89306
155;89306
160;89306
165;89306
170;89306
175;89306
180;89306
185;89306
190;89306
195;89306
200;89306
205;89306
210;89306
215;89306
220;89306
225;89306
230;89306
235;89306
240;89306
245;89306
250;89306
255;89306
260;89306
265;89306
270;89306
275;89306
280;89306
285;89306
290;89306
295;89306
300;89306
