TEMPO;FO
0;93223
5;86860
10;84536
15;84536
20;84536
25;84536
30;84440
35;84440
40;84234
45;84234
50;84234
55;84234
60;84234
65;84234
70;84234
75;84234
80;84234
85;84234
90;84234
95;84234
100;84234
105;84234
110;84234
115;84234
120;84234
125;84234
130;84234
135;84234
140;84234
145;84234
150;84234
155;84234
160;84234
165;84234
170;84234
175;84234
180;84234
185;84234
190;84234
195;84234
200;84234
205;84234
210;84234
215;84234
220;84234
225;84234
230;84234
235;84234
240;84234
245;84234
250;84234
255;84234
260;84234
265;84234
270;84234
275;83895
280;83895
285;83895
290;83895
295;83895
300;83895
