TEMPO;FO
0;103154
5;90309
10;90222
15;90222
20;90222
25;90222
30;90222
35;90222
40;90222
45;88521
50;87507
55;87455
60;87455
65;87455
70;87455
75;87455
80;87455
85;87455
90;87455
95;86146
100;85567
105;85567
110;85567
115;85567
120;85567
125;85567
130;85567
135;85567
140;85567
145;85567
150;85567
155;85567
160;85567
165;85567
170;85567
175;85567
180;85567
185;85567
190;85567
195;85567
200;85567
205;85567
210;85567
215;85567
220;85567
225;85567
230;85567
235;85567
240;85567
245;85567
250;85567
255;85567
260;85567
265;85567
270;85567
275;85567
280;85567
285;85567
290;85567
295;85567
300;85567
