TEMPO;FO
0;92079
5;80548
10;80548
15;79752
20;78996
25;78589
30;78589
35;78589
40;78589
45;78589
50;78589
55;78589
60;78589
65;78589
70;78589
75;78038
80;78038
85;78038
90;78038
95;78038
100;78038
105;78038
110;78038
115;78038
120;78038
125;78038
130;78038
135;78038
140;78038
145;78038
150;78038
155;78038
160;78038
165;78038
170;78038
175;78038
180;78038
185;78038
190;78038
195;78038
200;78038
205;78038
210;78038
215;78038
220;78038
225;78038
230;78038
235;78038
240;78038
245;78038
250;78038
255;78038
260;78038
265;78038
270;78038
275;78038
280;78038
285;78038
290;78038
295;78038
300;78038
