TEMPO;FO
0;92637
5;86055
10;84919
15;84409
20;82729
25;81327
30;79680
35;79680
40;79680
45;79680
50;79680
55;79680
60;79680
65;79680
70;79680
75;79680
80;79680
85;79680
90;79680
95;79680
100;79680
105;79680
110;79680
115;79680
120;79680
125;79680
130;79680
135;79680
140;79680
145;79680
150;79680
155;79680
160;79680
165;79680
170;79680
175;79680
180;79680
185;79680
190;79680
195;79680
200;79680
205;79680
210;78942
215;78942
220;78942
225;78830
230;78706
235;78706
240;78706
245;78706
250;78706
255;78706
260;78706
265;78706
270;78706
275;78706
280;78706
285;78706
290;78706
295;78706
300;78706
