TEMPO;FO
0;89152
5;82102
10;77227
15;77227
20;77227
25;77227
30;77227
35;77227
40;77227
45;77227
50;77227
55;77227
60;77227
65;77227
70;77227
75;77227
80;77227
85;77227
90;77227
95;77227
100;77227
105;77227
110;77227
115;77227
120;77227
125;77227
130;77227
135;77227
140;77227
145;77227
150;77227
155;77227
160;77227
165;77227
170;77227
175;77227
180;77227
185;77227
190;77227
195;77227
200;77227
205;77227
210;77227
215;77227
220;77227
225;77227
230;77227
235;77227
240;77227
245;77227
250;77227
255;77227
260;77227
265;77227
270;77227
275;77227
280;77227
285;77227
290;77227
295;77227
300;77227
