TEMPO;FO
0;98243
5;84125
10;84125
15;84125
20;84125
25;84125
30;84125
35;79939
40;79895
45;79895
50;79895
55;79895
60;79895
65;79895
70;79895
75;79895
80;79895
85;79895
90;79895
95;79895
100;79895
105;79895
110;79895
115;79895
120;79895
125;79895
130;79895
135;79895
140;79895
145;79895
150;79895
155;79895
160;79895
165;79895
170;79895
175;79895
180;79895
185;79895
190;79895
195;79895
200;79895
205;79895
210;79895
215;79895
220;79895
225;79895
230;79895
235;79895
240;79895
245;79895
250;79895
255;79895
260;79895
265;79895
270;79895
275;79895
280;79895
285;79895
290;79895
295;79895
300;79895
