TEMPO;FO
0;147336
5;138176
10;138176
15;138176
20;138176
25;138176
30;138176
35;138176
40;138176
45;137579
50;137579
55;137579
60;137579
65;137579
70;137579
75;137579
80;137579
85;137579
90;137579
95;137579
100;137579
105;137579
110;137579
115;137579
120;137579
125;137579
130;137579
135;137579
140;137579
145;137579
150;137579
155;137579
160;137579
165;137579
170;137579
175;137579
180;137579
185;137579
190;137579
195;137579
200;137579
205;137579
210;137579
215;137579
220;137579
225;137579
230;137579
235;137579
240;137579
245;137579
250;137579
255;137579
260;137579
265;137579
270;137579
275;137579
280;137579
285;137579
290;137579
295;137579
300;137579
