TEMPO;FO
0;158348
5;142160
10;142160
15;137888
20;136479
25;136479
30;136479
35;136479
40;136479
45;136479
50;136479
55;136479
60;136479
65;136479
70;136479
75;136479
80;136479
85;136479
90;136479
95;136479
100;136479
105;136479
110;136479
115;136479
120;136479
125;136479
130;136479
135;136479
140;136479
145;136479
150;136479
155;136479
160;136479
165;136479
170;136479
175;136479
180;136479
185;136479
190;136479
195;136479
200;136479
205;136479
210;136479
215;136479
220;136479
225;136479
230;136479
235;136479
240;136479
245;136479
250;136479
255;136479
260;136479
265;136479
270;136479
275;136479
280;136479
285;136479
290;136479
295;136479
300;136479
