TEMPO;FO
0;86979
5;78148
10;78148
15;76929
20;76929
25;76929
30;76929
35;76929
40;76929
45;76929
50;76929
55;76929
60;76929
65;76929
70;76929
75;76929
80;76929
85;76929
90;76929
95;76929
100;76929
105;76929
110;76929
115;76929
120;76929
125;76929
130;76929
135;76929
140;76929
145;76929
150;76929
155;76929
160;76929
165;76929
170;76929
175;76929
180;76929
185;76929
190;76929
195;76929
200;76929
205;76929
210;76929
215;76929
220;76929
225;76929
230;76929
235;76929
240;76929
245;76929
250;76929
255;76929
260;76929
265;76929
270;76929
275;76929
280;76929
285;76929
290;76929
295;76929
300;76929
