TEMPO;FO
0;99277
5;87782
10;87782
15;83632
20;82648
25;82648
30;82648
35;82648
40;82648
45;82648
50;82648
55;82648
60;82648
65;82648
70;82648
75;82648
80;82531
85;82531
90;82531
95;82531
100;82531
105;82531
110;82531
115;82531
120;82531
125;82531
130;82531
135;82531
140;82531
145;82531
150;82531
155;82531
160;82531
165;82531
170;82531
175;82531
180;82531
185;82531
190;82531
195;82531
200;82531
205;82531
210;82531
215;82531
220;82531
225;82531
230;82531
235;82531
240;82531
245;82531
250;82531
255;82531
260;82531
265;82531
270;82531
275;82531
280;82531
285;82531
290;82531
295;82531
300;82531
