TEMPO;FO
0;99127
5;81960
10;81960
15;81960
20;81960
25;81960
30;81338
35;81338
40;81338
45;81338
50;81338
55;81338
60;81338
65;81338
70;81338
75;81338
80;81338
85;81338
90;81338
95;81338
100;81338
105;81338
110;81338
115;81338
120;81338
125;81338
130;81338
135;81338
140;81338
145;81338
150;81338
155;81338
160;81338
165;81338
170;81338
175;81338
180;81338
185;81338
190;81338
195;81338
200;81338
205;81338
210;81338
215;81338
220;81338
225;81338
230;81338
235;81338
240;81338
245;81338
250;81338
255;81338
260;81338
265;81338
270;81338
275;81338
280;81338
285;81338
290;81338
295;81338
300;81338
