TEMPO;FO
0;90897
5;86858
10;86858
15;86858
20;86858
25;86858
30;86858
35;86858
40;86858
45;80960
50;80926
55;80926
60;80926
65;80926
70;80926
75;80926
80;80926
85;80926
90;80926
95;80926
100;80926
105;80926
110;80926
115;80926
120;80926
125;80926
130;80926
135;80926
140;80926
145;80926
150;80926
155;80926
160;80926
165;80926
170;80926
175;80926
180;80926
185;80926
190;80926
195;80926
200;80926
205;80926
210;80926
215;80926
220;80926
225;80926
230;80926
235;80926
240;80926
245;80926
250;80926
255;80926
260;80926
265;80926
270;80926
275;80926
280;80926
285;80926
290;80926
295;80926
300;80926
