TEMPO;FO
0;148219
5;135190
10;135104
15;135104
20;135104
25;135104
30;135104
35;135104
40;135104
45;135104
50;135104
55;135104
60;135104
65;135104
70;135104
75;135104
80;135104
85;135104
90;135104
95;135104
100;135104
105;135104
110;135104
115;135104
120;135104
125;135104
130;135104
135;135104
140;135104
145;135104
150;135104
155;135104
160;135104
165;135104
170;135104
175;135104
180;135104
185;135104
190;135104
195;135104
200;135104
205;135104
210;135104
215;135104
220;135104
225;135104
230;135104
235;135104
240;135104
245;135104
250;135104
255;135104
260;135104
265;135104
270;135104
275;135104
280;135104
285;135104
290;135104
295;135104
300;135104
