TEMPO;FO
0;149481
5;136710
10;136427
15;136427
20;136356
25;136356
30;136356
35;136356
40;136356
45;136356
50;136356
55;136356
60;136356
65;136356
70;136356
75;136356
80;136356
85;136356
90;136356
95;136356
100;136356
105;136356
110;136356
115;136356
120;136356
125;136356
130;136356
135;136356
140;136356
145;136356
150;136356
155;136356
160;136356
165;136356
170;136356
175;136356
180;136356
185;136356
190;136356
195;136356
200;136356
205;136356
210;136356
215;136356
220;136356
225;136356
230;136356
235;136356
240;136356
245;136356
250;136356
255;136356
260;136356
265;136356
270;136356
275;136356
280;136356
285;136356
290;136356
295;136356
300;136356
