TEMPO;FO
0;94777
5;83752
10;83752
15;83690
20;83690
25;83690
30;83690
35;83690
40;83690
45;83690
50;83690
55;83690
60;83690
65;83690
70;83690
75;83690
80;83690
85;83690
90;83690
95;83690
100;83690
105;83690
110;83690
115;83690
120;83690
125;83690
130;83690
135;83690
140;83690
145;83690
150;83690
155;83690
160;83690
165;83690
170;83690
175;83690
180;83690
185;83690
190;83690
195;83690
200;83690
205;83690
210;83690
215;83690
220;83690
225;83690
230;83690
235;83690
240;83690
245;83690
250;83690
255;83690
260;83690
265;83690
270;83690
275;83690
280;83690
285;83690
290;83690
295;83690
300;83690
