TEMPO;FO
0;93938
5;84539
10;82695
15;82687
20;82687
25;82687
30;82687
35;82687
40;82687
45;82687
50;82687
55;82687
60;82687
65;82687
70;82687
75;82687
80;82687
85;82265
90;82265
95;82265
100;82265
105;82265
110;82265
115;82265
120;82265
125;82265
130;82265
135;82265
140;82265
145;82265
150;82265
155;82265
160;82265
165;82265
170;82265
175;82265
180;82265
185;82265
190;82265
195;82265
200;82265
205;82265
210;82265
215;82265
220;82265
225;82265
230;82265
235;82265
240;82265
245;82265
250;82265
255;82265
260;82265
265;82265
270;82265
275;82265
280;82265
285;82265
290;82265
295;82265
300;82265
