TEMPO;FO
0;96842
5;79638
10;79638
15;78380
20;78380
25;78380
30;78380
35;78380
40;78380
45;77492
50;77492
55;77492
60;74753
65;74753
70;74753
75;74753
80;74753
85;74753
90;74753
95;74753
100;74753
105;74753
110;74753
115;74753
120;74753
125;74753
130;74753
135;74753
140;74753
145;74753
150;74753
155;74730
160;74730
165;74730
170;74730
175;74730
180;74730
185;74730
190;74730
195;74730
200;74730
205;74730
210;74730
215;74730
220;74730
225;74730
230;74730
235;74730
240;74730
245;74730
250;74730
255;74730
260;74730
265;74730
270;74730
275;74730
280;74730
285;74730
290;74730
295;74730
300;74730
