TEMPO;FO
0;163247
5;100183
10;100183
15;100183
20;99403
25;99403
30;96548
35;96243
40;96243
45;96243
50;96243
55;96243
60;96243
65;96243
70;96243
75;96243
80;96243
85;96243
90;96243
95;96243
100;96243
105;96243
110;96243
115;96243
120;96243
125;96243
130;96243
135;96243
140;96243
145;96243
150;96243
155;96243
160;96243
165;96243
170;96243
175;96243
180;96243
185;96243
190;96243
195;96243
200;96243
205;96243
210;96243
215;96243
220;96243
225;95115
230;95115
235;95115
240;95115
245;95115
250;95115
255;95115
260;95115
265;95115
270;95115
275;95115
280;95115
285;95115
290;95115
295;95115
300;95115
