TEMPO;FO
0;151743
5;91259
10;91259
15;91121
20;91121
25;91121
30;91121
35;89115
40;89115
45;89115
50;89115
55;89115
60;89115
65;89115
70;88361
75;88361
80;88361
85;88361
90;88361
95;88361
100;88361
105;88361
110;88361
115;88361
120;88361
125;88361
130;88361
135;88361
140;88361
145;88361
150;88361
155;88361
160;88361
165;86834
170;86834
175;86834
180;86834
185;86834
190;86834
195;86834
200;86834
205;86834
210;86834
215;86834
220;86834
225;86834
230;86834
235;86834
240;86834
245;86834
250;86834
255;86834
260;86834
265;86834
270;86834
275;86834
280;86834
285;86834
290;86834
295;86834
300;86834
