TEMPO;FO
0;150051
5;90560
10;89395
15;89395
20;89395
25;86712
30;83078
35;83078
40;83078
45;83078
50;83078
55;83078
60;83078
65;83078
70;83078
75;83078
80;83078
85;83078
90;83078
95;83078
100;83078
105;83078
110;83078
115;83078
120;83078
125;83078
130;83078
135;83078
140;83078
145;83078
150;83078
155;83078
160;83078
165;83078
170;83078
175;83078
180;83078
185;83078
190;83078
195;83078
200;83078
205;83078
210;83078
215;83078
220;83078
225;83078
230;83078
235;83078
240;83078
245;83078
250;83078
255;83078
260;83078
265;83078
270;83078
275;83078
280;83078
285;83078
290;83078
295;83078
300;83078
