TEMPO;FO
0;152957
5;88666
10;87577
15;86699
20;83179
25;83179
30;83179
35;83179
40;83179
45;83179
50;83179
55;82256
60;82256
65;82256
70;82256
75;82256
80;82256
85;82256
90;82256
95;82256
100;82256
105;82256
110;82256
115;82256
120;82256
125;82256
130;82256
135;82256
140;82256
145;82256
150;82256
155;82256
160;82256
165;82256
170;82256
175;82256
180;82256
185;82256
190;82256
195;82256
200;82256
205;82256
210;82256
215;82256
220;82256
225;82256
230;82256
235;82256
240;82256
245;82256
250;82256
255;82256
260;82256
265;82256
270;82256
275;82256
280;82256
285;82256
290;82256
295;82256
300;82256
