TEMPO;FO
0;152486
5;87039
10;87039
15;87039
20;87039
25;87039
30;87039
35;87039
40;87039
45;87039
50;84486
55;84486
60;84486
65;84486
70;84486
75;81459
80;81459
85;81459
90;81459
95;81459
100;81459
105;81459
110;81459
115;81459
120;81459
125;81459
130;81459
135;81459
140;81459
145;81459
150;81459
155;81459
160;81459
165;81459
170;81459
175;81459
180;81459
185;81459
190;81459
195;81459
200;81459
205;81459
210;81459
215;81459
220;81459
225;81459
230;81459
235;81459
240;81459
245;81459
250;81459
255;81459
260;81459
265;81459
270;81459
275;81459
280;81459
285;81459
290;81459
295;81459
300;81459
